Sample	Population code	Population	Superpopulation code	Superpopulation	Source	Latitude	Longitude	Region	Sample Alias	Country	Town	Single_Ancestry	k7_EUR	k7_AHG	k7_WAS	k7_NAT	k7_EAS	k7_SAS	k7_AFR	k8_EUR	k8_AFR	k8_NAT	k8_EAS	k8_SAS	k8_AHG	k8_OCE	k8_WAS	k6_AHG	k6_EAS	k6_NAT	k6_AFR	k6_EUR	k6_SAS	Panel
HGDP01270		Mozabite	AFR	African	HGDP	32.0	3.0	MIDDLE_EAST				1	1e-05	1e-05	0.24268499999999998	1e-05	1e-05	1e-05	0.757265	1e-05	0.7571180000000001	1e-05	1e-05	1e-05	1e-05	1e-05	0.24282199999999998	0.00085	1e-05	1e-05	0.773659	0.22546100000000002	1e-05	
HGDP01271		Mozabite	AFR	African	HGDP	32.0	3.0	MIDDLE_EAST				1	1e-05	0.007428	0.402685	1e-05	1e-05	1e-05	0.589846	1e-05	0.5896520000000001	1e-05	1e-05	1e-05	0.0074340000000000005	1e-05	0.40286500000000003	0.01456	1e-05	1e-05	0.6099479999999999	0.375463	1e-05	
HGDP01272		Mozabite	AFR	African	HGDP	32.0	3.0	MIDDLE_EAST				1	1e-05	1e-05	0.8363219999999999	1e-05	1e-05	1e-05	0.163628	1e-05	0.163411	1e-05	1e-05	1e-05	1e-05	1e-05	0.8365290000000001	1e-05	1e-05	1e-05	0.21329299999999998	0.786667	1e-05	
HGDP01274		Mozabite	AFR	African	HGDP	32.0	3.0	MIDDLE_EAST	LP6005441-DNA_H08	Algeria		1	1e-05	1e-05	0.735084	1e-05	1e-05	1e-05	0.264866	1e-05	0.264617	1e-05	1e-05	1e-05	1e-05	1e-05	0.735323	1.1e-05	1e-05	1e-05	0.310128	0.6898310000000001	1e-05	
HGDP01275		Mozabite	AFR	African	HGDP	32.0	3.0	MIDDLE_EAST				1	1e-05	1e-05	0.83094	1e-05	1e-05	1e-05	0.16901	1e-05	0.16874	1e-05	1e-05	1e-05	1e-05	1e-05	0.8312	1e-05	1e-05	1e-05	0.21638800000000002	0.783572	1e-05	
HGDP01276		Mozabite	AFR	African	HGDP	32.0	3.0	MIDDLE_EAST				1	1e-05	1e-05	0.804029	1e-05	1e-05	1e-05	0.195921	1e-05	0.195695	1e-05	1e-05	1e-05	1e-05	1e-05	0.804245	1e-05	1e-05	1e-05	0.24540900000000002	0.754551	1e-05	
HGDP01277		Mozabite	AFR	African	HGDP	32.0	3.0	MIDDLE_EAST				1	1e-05	1e-05	0.8199280000000001	1e-05	1e-05	1e-05	0.18002200000000002	1e-05	0.179818	1e-05	1e-05	1e-05	1e-05	1e-05	0.8201219999999999	1e-05	1e-05	1e-05	0.22569699999999998	0.774263	1e-05	
HGDP01279		Mozabite	AFR	African	HGDP	32.0	3.0	MIDDLE_EAST				1	1e-05	1e-05	0.825852	1e-05	1e-05	1e-05	0.174098	1e-05	0.17383800000000002	1e-05	1e-05	1e-05	1e-05	1e-05	0.826102	1e-05	1e-05	1e-05	0.22192199999999998	0.778037	1e-05	
HGDP01280		Mozabite	AFR	African	HGDP	32.0	3.0	MIDDLE_EAST				1	1e-05	1e-05	0.8340290000000001	1e-05	1e-05	1e-05	0.165921	1e-05	0.165686	1e-05	1e-05	1e-05	1e-05	1e-05	0.834254	0.00020800000000000001	1e-05	1e-05	0.21306	0.786702	1e-05	
HGDP01282		Mozabite	AFR	African	HGDP	32.0	3.0	MIDDLE_EAST				1	1e-05	1e-05	0.8424719999999999	1e-05	1e-05	1e-05	0.157478	1e-05	0.157225	1e-05	1e-05	1e-05	1e-05	1e-05	0.842715	1e-05	1e-05	1e-05	0.204761	0.795199	1e-05	
HGDP01283		Mandenka	AFR	African	HGDP	12.0	-12.0	AFRICA				1	1e-05	1e-05	0.019911	1e-05	1e-05	1e-05	0.980039	1e-05	0.979928	1e-05	1e-05	1e-05	1e-05	1e-05	0.020012000000000002	1e-05	1e-05	1e-05	0.9852620000000001	0.014698	1e-05	
HGDP01284		Mandenka	AFR	African	HGDP	12.0	-12.0	AFRICA				1	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	1e-05	AFR
HGDP01285		Mandenka	AFR	African	HGDP	12.0	-12.0	AFRICA				1	1e-05	1e-05	0.006275	1e-05	1e-05	1e-05	0.993675	1e-05	0.993585	1e-05	1e-05	1e-05	1e-05	1e-05	0.0063549999999999995	1e-05	1e-05	1e-05	0.99995	1e-05	1e-05	AFR
HGDP01286		Mandenka	AFR	African	HGDP	12.0	-12.0	AFRICA	SS6004470	Senegal		1	1e-05	1e-05	0.003913000000000001	1e-05	1e-05	1e-05	0.9960370000000001	1e-05	0.9959370000000001	1e-05	1e-05	1e-05	1e-05	1e-05	0.0040030000000000005	1e-05	1e-05	1e-05	0.9999469999999999	1.3000000000000001e-05	1e-05	AFR
HGDP01287		NorthernHan	EAS	East Asian	HGDP	34.7	107.8	EAST_ASIA				1	0.018699	1e-05	0.005307	0.003073	0.972892	1e-05	1e-05	0.017534	1e-05	0.003203	0.972656	1e-05	1e-05	1e-05	0.006567	1e-05	0.972685	0.00325	1e-05	0.024035	1e-05	
HGDP01288		NorthernHan	EAS	East Asian	HGDP	34.7	107.8	EAST_ASIA				1	0.017611	1e-05	0.005370000000000001	0.010681999999999999	0.966306	1e-05	1e-05	0.016987000000000002	1e-05	0.010684	0.964499	1e-05	1e-05	0.0019440000000000002	0.005857	1e-05	0.9662270000000001	0.010915000000000001	1e-05	0.022828	1e-05	
HGDP01289		NorthernHan	EAS	East Asian	HGDP	34.7	107.8	EAST_ASIA				1	0.012661	1e-05	1e-05	0.009734	0.977565	1e-05	1e-05	0.012565	1e-05	0.009806	0.9775790000000001	1e-05	1e-05	1e-05	1e-05	1e-05	0.9775280000000001	0.010121	1e-05	0.012320999999999999	1e-05	
HGDP01290		NorthernHan	EAS	East Asian	HGDP	34.7	107.8	EAST_ASIA				1	0.022688	1e-05	1e-05	0.015169	0.962103	1e-05	1e-05	0.022711000000000002	1e-05	0.015271000000000002	0.961968	1e-05	1e-05	1e-05	1e-05	1e-05	0.96147	0.015332	1e-05	0.023168	1e-05	
HGDP01291		NorthernHan	EAS	East Asian	HGDP	34.7	107.8	EAST_ASIA				1	0.011608	1e-05	0.002309	0.0028510000000000002	0.983202	1e-05	1e-05	0.01077	1e-05	0.002914	0.9831200000000001	1e-05	1e-05	1e-05	0.003157	1e-05	0.9830450000000001	0.0029460000000000003	1e-05	0.013978999999999998	1e-05	
HGDP01292		NorthernHan	EAS	East Asian	HGDP	34.7	107.8	EAST_ASIA				1	0.010939	1e-05	0.0010960000000000002	1e-05	0.987924	1e-05	1e-05	0.010179	1e-05	1e-05	0.987856	1e-05	1e-05	1e-05	0.0019149999999999998	1e-05	0.987933	1e-05	1e-05	0.012026	1e-05	
HGDP01293		NorthernHan	EAS	East Asian	HGDP	34.7	107.8	EAST_ASIA				1	0.017437	1e-05	0.002744	0.000531	0.979258	1e-05	1e-05	0.017077000000000002	1e-05	0.000627	0.979165	1e-05	1e-05	1e-05	0.003091	1e-05	0.978793	0.000826	1e-05	0.020350999999999998	1e-05	
HGDP01294		NorthernHan	EAS	East Asian	HGDP	34.7	107.8	EAST_ASIA				1	0.011590000000000001	1e-05	1e-05	0.0027600000000000003	0.9856090000000001	1e-05	1e-05	0.011427	1e-05	0.0026850000000000003	0.9858379999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9858879999999999	0.002927	1e-05	0.011155	1e-05	
HGDP01295		NorthernHan	EAS	East Asian	HGDP	34.7	107.8	EAST_ASIA				1	0.020233	1e-05	1e-05	0.00098	0.9787469999999999	1e-05	1e-05	0.020214	1e-05	0.001036	0.978389	1e-05	1e-05	1e-05	0.000321	1e-05	0.979147	0.0007440000000000001	1e-05	0.020079	1e-05	
HGDP01296		NorthernHan	EAS	East Asian	HGDP	34.7	107.8	EAST_ASIA				1	0.013356	1e-05	0.013294	0.011099	0.9622209999999999	1e-05	1e-05	0.012692	1e-05	0.011237	0.9620620000000001	1e-05	1e-05	1e-05	0.013969999999999998	1e-05	0.9624219999999999	0.010856999999999999	1e-05	0.026691000000000003	1e-05	
HGDP01297		Uygur	EAS	East Asian	HGDP	44.0	81.0	CENTRAL_SOUTH_ASIA	LP6005443-DNA_B02	China	Yili	1	0.24902800000000003	1e-05	0.116448	0.026416000000000002	0.406835	0.201253	1e-05	0.24461599999999997	1e-05	0.026486000000000003	0.40649	0.206181	1e-05	1e-05	0.11619700000000001	1e-05	0.406562	0.026955	1e-05	0.35649699999999995	0.20996599999999999	
HGDP01298		Uygur	EAS	East Asian	HGDP	44.0	81.0	CENTRAL_SOUTH_ASIA				1	0.25464499999999995	1e-05	0.149154	0.016508000000000002	0.366951	0.21272199999999997	1e-05	0.249412	1e-05	0.016446000000000002	0.36634	0.219798	1e-05	1e-05	0.147973	1e-05	0.36542600000000003	0.016483	1e-05	0.390191	0.22788000000000003	
HGDP01299		Uygur	EAS	East Asian	HGDP	44.0	81.0	CENTRAL_SOUTH_ASIA				1	0.23027399999999998	1e-05	0.12019300000000001	0.029781000000000002	0.437204	0.182528	1e-05	0.22625	1e-05	0.029632	0.43674799999999997	0.18751700000000002	1e-05	1e-05	0.119822	1e-05	0.435958	0.030021	1e-05	0.34021599999999996	0.19378499999999999	
HGDP01300		Uygur	EAS	East Asian	HGDP	44.0	81.0	CENTRAL_SOUTH_ASIA				1	0.226502	1e-05	0.155583	0.045364999999999996	0.394326	0.178204	1e-05	0.22260100000000002	1.1e-05	0.04539	0.393998	0.18240399999999998	1e-05	1e-05	0.155577	1e-05	0.392384	0.045057	1e-05	0.368057	0.194482	
HGDP01301		Uygur	EAS	East Asian	HGDP	44.0	81.0	CENTRAL_SOUTH_ASIA				1	0.201944	1e-05	0.123679	0.044338999999999996	0.419178	0.21084	1e-05	0.19711900000000002	1e-05	0.044487	0.418793	0.21611100000000003	1e-05	1e-05	0.12345999999999999	1.2e-05	0.418029	0.044629	1e-05	0.31452800000000003	0.222791	
HGDP01302		Uygur	EAS	East Asian	HGDP	44.0	81.0	CENTRAL_SOUTH_ASIA				1	0.203372	1.6e-05	0.080913	0.057912	0.536828	0.120949	1e-05	0.199871	1e-05	0.058065	0.536034	0.12420899999999999	1e-05	0.000442	0.081359	1e-05	0.536166	0.059079999999999994	1e-05	0.277708	0.127026	
HGDP01303		Uygur	EAS	East Asian	HGDP	44.0	81.0	CENTRAL_SOUTH_ASIA				1	0.241878	1e-05	0.160761	0.034386	0.375569	0.187386	1e-05	0.238042	1e-05	0.034229	0.375256	0.19208699999999998	1e-05	1e-05	0.160356	1.7e-05	0.373811	0.0338	1e-05	0.388394	0.203967	
HGDP01304		Uygur	EAS	East Asian	HGDP	44.0	81.0	CENTRAL_SOUTH_ASIA				1	0.152422	1e-05	0.1441	0.031899000000000004	0.510722	0.160838	1e-05	0.14793299999999998	1e-05	0.031692000000000005	0.5098	0.167972	1e-05	1e-05	0.142573	1e-05	0.508618	0.030242	1e-05	0.283099	0.17802	
HGDP01305		Uygur	EAS	East Asian	HGDP	44.0	81.0	CENTRAL_SOUTH_ASIA				1	0.20775900000000003	1e-05	0.12272000000000001	0.027448	0.481496	0.160556	1e-05	0.204029	1e-05	0.027229000000000003	0.481087	0.165201	1e-05	1e-05	0.122423	1.2e-05	0.48037399999999997	0.027479000000000003	1e-05	0.32072	0.171405	
HGDP01306		Uygur	EAS	East Asian	HGDP	44.0	81.0	CENTRAL_SOUTH_ASIA	LP6005442-DNA_B01	China	Yili	1	0.217123	1e-05	0.114212	0.023852	0.44754799999999995	0.197245	1e-05	0.21195	1e-05	0.023801	0.447349	0.201954	1e-05	1e-05	0.114917	1e-05	0.44702600000000003	0.023927	1e-05	0.323085	0.20594200000000001	
HGDP01307		Dai	EAS	East Asian	HGDP	21.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1.1e-05	0.9954	1e-05	1e-05	0.004538	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01308		Dai	EAS	East Asian	HGDP	21.0	100.0	EAST_ASIA	SS6004467	China		1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.997398	1e-05	1e-05	0.002542	1e-05	1e-05	0.999949	1.1e-05	1e-05	1e-05	1e-05	EAS
HGDP01309		Dai	EAS	East Asian	HGDP	21.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9943049999999999	1e-05	1e-05	0.005635	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01310		Dai	EAS	East Asian	HGDP	21.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1.3000000000000001e-05	1e-05	1.3000000000000001e-05	0.995217	1e-05	1e-05	0.004717	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01311		Dai	EAS	East Asian	HGDP	21.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1.3000000000000001e-05	0.9940889999999999	1e-05	1e-05	0.005848	1e-05	1.1e-05	0.999949	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01312		Dai	EAS	East Asian	HGDP	21.0	100.0	EAST_ASIA	LP6005443-DNA_B01	China		1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.995078	1e-05	1e-05	0.004862	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01313		Dai	EAS	East Asian	HGDP	21.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1.2e-05	0.9878	1e-05	1e-05	0.012139	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	
HGDP01314		Dai	EAS	East Asian	HGDP	21.0	100.0	EAST_ASIA	LP6005592-DNA_D03	China		1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1.2e-05	0.991957	1e-05	1e-05	0.007981	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01315		Dai	EAS	East Asian	HGDP	21.0	100.0	EAST_ASIA	LP6005441-DNA_D04	China		1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1.1e-05	0.993296	1.4999999999999999e-05	1e-05	0.006638	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01317		Lahu	EAS	East Asian	HGDP	22.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9855719999999999	1e-05	1e-05	0.014368	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	
HGDP01318		Lahu	EAS	East Asian	HGDP	22.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.999341	0.000609	1e-05	1e-05	1e-05	1.4999999999999999e-05	0.9820479999999999	1e-05	1e-05	0.017887	1e-05	1e-05	0.998775	1.8e-05	1e-05	1e-05	0.0011769999999999999	
HGDP01319		Lahu	EAS	East Asian	HGDP	22.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9949049999999999	0.005045	1e-05	1e-05	1e-05	1e-05	0.9815299999999999	1e-05	1e-05	0.01841	1e-05	1e-05	0.9950110000000001	1e-05	1e-05	1e-05	0.004949	
HGDP01320		Lahu	EAS	East Asian	HGDP	22.0	100.0	EAST_ASIA	LP6005443-DNA_E01	China		1	1e-05	1e-05	1e-05	1e-05	0.9949030000000001	0.005047	1e-05	1e-05	1e-05	1.4000000000000001e-05	0.9825709999999999	1e-05	1e-05	0.017365000000000002	1e-05	1e-05	0.9950120000000001	1e-05	1e-05	1e-05	0.004947999999999999	
HGDP01321		Lahu	EAS	East Asian	HGDP	22.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.995533	0.004417	1e-05	1e-05	1e-05	1.1e-05	0.9837799999999999	1e-05	1e-05	0.016158000000000002	1e-05	1e-05	0.995497	1e-05	1e-05	1e-05	0.004463	
HGDP01322		Lahu	EAS	East Asian	HGDP	22.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9944	0.00555	1e-05	1e-05	1e-05	1e-05	0.986303	0.000824	1e-05	0.012823	1e-05	1e-05	0.99449	1e-05	1e-05	1e-05	0.00547	
HGDP01323		Lahu	EAS	East Asian	HGDP	22.0	100.0	EAST_ASIA	LP6005441-DNA_B07	China		1	1e-05	1e-05	1e-05	1e-05	0.996841	0.003109	1e-05	1e-05	1e-05	1e-05	0.9852110000000001	1e-05	1e-05	0.014728999999999999	1e-05	1e-05	0.997185	1e-05	1e-05	1e-05	0.002775	
HGDP01326		Lahu	EAS	East Asian	HGDP	22.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	0.000668	0.999282	1e-05	1e-05	1e-05	1e-05	1e-05	0.9867610000000001	1e-05	1e-05	0.013179	1e-05	1e-05	0.9993489999999999	0.000611	1e-05	1e-05	1e-05	
HGDP01327		She	EAS	East Asian	HGDP	27.0	119.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1.4000000000000001e-05	0.9999459999999999	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01328		She	EAS	East Asian	HGDP	27.0	119.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01329		She	EAS	East Asian	HGDP	27.0	119.0	EAST_ASIA				1	1e-05	1e-05	1.4999999999999999e-05	1e-05	0.999935	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01330		She	EAS	East Asian	HGDP	27.0	119.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01331		She	EAS	East Asian	HGDP	27.0	119.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01332		She	EAS	East Asian	HGDP	27.0	119.0	EAST_ASIA				1	1e-05	1e-05	1.4999999999999999e-05	1e-05	0.999935	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01333		She	EAS	East Asian	HGDP	27.0	119.0	EAST_ASIA	LP6005443-DNA_F01	China		1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01334		She	EAS	East Asian	HGDP	27.0	119.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1.1e-05	0.999949	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01335		She	EAS	East Asian	HGDP	27.0	119.0	EAST_ASIA	LP6005443-DNA_G01	China		1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.999943	1.7e-05	1e-05	1e-05	1e-05	EAS
HGDP01336		She	EAS	East Asian	HGDP	27.0	119.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.9999299999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05	1e-05	EAS
HGDP01337		Naxi	EAS	East Asian	HGDP	26.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.9909690000000001	0.008981	1e-05	1e-05	1e-05	1e-05	0.9903059999999999	0.007412	1e-05	0.002232	1e-05	1e-05	0.9911700000000001	1e-05	1e-05	1e-05	0.008790000000000001	EAS
HGDP01338		Naxi	EAS	East Asian	HGDP	26.0	100.0	EAST_ASIA	LP6005443-DNA_E09	China		1	1e-05	1e-05	1e-05	1e-05	0.9999399999999999	1e-05	1e-05	1e-05	1e-05	1e-05	0.995624	1e-05	1e-05	0.0043159999999999995	1e-05	1e-05	0.999948	1.2e-05	1e-05	1e-05	1e-05	EAS
HGDP01339		Naxi	EAS	East Asian	HGDP	26.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	1e-05	0.99976	0.00018999999999999998	1e-05	1e-05	1e-05	1e-05	0.9934120000000001	1e-05	1e-05	0.006528	1e-05	1e-05	0.99965	1.7e-05	1e-05	1e-05	0.000303	EAS
HGDP01340		Naxi	EAS	East Asian	HGDP	26.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	0.006806	0.9884219999999999	0.004732	1e-05	1e-05	1e-05	0.006384	0.9814370000000001	1e-05	1e-05	0.012129000000000001	1e-05	1e-05	0.9882559999999999	0.006843999999999999	1e-05	1e-05	0.00487	
HGDP01341		Naxi	EAS	East Asian	HGDP	26.0	100.0	EAST_ASIA				1	0.004888	1e-05	0.001009	0.004242	0.9889399999999999	0.000901	1e-05	0.0044340000000000004	1e-05	0.0041140000000000005	0.9812489999999999	1e-05	1e-05	0.010163	1e-05	1e-05	0.988692	0.00426	1e-05	0.005602	0.001425	
HGDP01342		Naxi	EAS	East Asian	HGDP	26.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	0.005888	0.987535	0.006537	1e-05	1e-05	1e-05	0.005436	0.981477	0.003261	1e-05	0.009786	1e-05	1e-05	0.9874639999999999	0.005994	1e-05	1e-05	0.006512	
HGDP01345		Naxi	EAS	East Asian	HGDP	26.0	100.0	EAST_ASIA	LP6005441-DNA_B09	China		1	1e-05	1e-05	1e-05	0.002584	0.991557	0.0058189999999999995	1e-05	1e-05	1e-05	0.002543	0.991253	0.006154	1e-05	1e-05	1e-05	1e-05	0.991491	0.002516	1e-05	1e-05	0.005963	EAS
HGDP01346		Naxi	EAS	East Asian	HGDP	26.0	100.0	EAST_ASIA				1	1e-05	1e-05	1e-05	0.006520000000000001	0.985023	0.008417000000000001	1e-05	1e-05	1e-05	0.006968000000000001	0.9751059999999999	0.001495	1e-05	0.016391	1e-05	1e-05	0.984884	0.006502	1e-05	1e-05	0.008584	
HGDP01347		Tu	EAS	East Asian	HGDP	36.0	101.0	EAST_ASIA				1	0.010157	1e-05	0.036829	0.020399	0.905408	0.027187	1e-05	0.009326000000000001	1e-05	0.020359	0.9026790000000001	0.026185000000000003	1e-05	0.00442	0.03701	1e-05	0.9035989999999999	0.018438	1e-05	0.042230000000000004	0.035713	
HGDP01348		Tu	EAS	East Asian	HGDP	36.0	101.0	EAST_ASIA				1	0.038281	1e-05	0.031519	0.024637	0.886986	0.018558	1e-05	0.037043	1e-05	0.024475999999999998	0.8862629999999999	0.020600999999999998	1e-05	1e-05	0.031587	1e-05	0.885851	0.024492	1e-05	0.066537	0.023101	
HGDP01349		Tu	EAS	East Asian	HGDP	36.0	101.0	EAST_ASIA				1	0.029361	1e-05	0.008506	0.015199	0.9361729999999999	0.010740000000000001	1e-05	0.028339999999999997	1.4000000000000001e-05	0.015186000000000002	0.93269	0.009855	1e-05	0.004703	0.009201	1e-05	0.935614	0.015484	1e-05	0.037436000000000004	0.011445	
HGDP01350		Tu	EAS	East Asian	HGDP	36.0	101.0	EAST_ASIA	LP6005443-DNA_H01	China		1	0.038377	1e-05	0.017615000000000002	0.012348999999999999	0.883231	0.048408	1e-05	0.036557	1e-05	0.012197	0.8826360000000001	0.050759	1e-05	1e-05	0.017821	1e-05	0.882925	0.012485	1e-05	0.054927	0.049643	
HGDP01351		Tu	EAS	East Asian	HGDP	36.0	101.0	EAST_ASIA				1	0.025459	1e-05	0.030712	0.019901	0.9052870000000001	0.018621000000000002	1e-05	0.024286000000000002	1e-05	0.020178	0.9042600000000001	0.019721000000000002	1e-05	0.00037200000000000004	0.031163	1e-05	0.90496	0.01913	1e-05	0.053846000000000005	0.022045	
HGDP01352		Tu	EAS	East Asian	HGDP	36.0	101.0	EAST_ASIA				1	0.026369999999999998	1e-05	0.01492	0.018393	0.9166629999999999	0.023634	1e-05	0.024852000000000003	1e-05	0.018493	0.91614	0.02537	1e-05	1e-05	0.015113999999999999	1.2e-05	0.9162799999999999	0.018333000000000002	1e-05	0.04056	0.024805	
HGDP01353		Tu	EAS	East Asian	HGDP	36.0	101.0	EAST_ASIA				1	0.06562799999999999	1e-05	0.016835	0.019357	0.888684	0.009475	1e-05	0.064208	1e-05	0.019303	0.8872399999999999	0.009595999999999999	1e-05	0.001625	0.018008	1e-05	0.8884860000000001	0.019901	1e-05	0.082044	0.009549	
HGDP01354		Tu	EAS	East Asian	HGDP	36.0	101.0	EAST_ASIA				1	0.020796000000000002	1e-05	0.033415	0.007892	0.934793	0.003084	1e-05	0.019166	1e-05	0.007875	0.933733	0.005511	1e-05	1e-05	0.033685	1e-05	0.9339879999999999	0.0064269999999999996	1e-05	0.051726999999999995	0.007839	
HGDP01355		Tu	EAS	East Asian	HGDP	36.0	101.0	EAST_ASIA	LP6005441-DNA_D12	China		1	0.036224	1e-05	0.006703	0.011786	0.9291450000000001	0.016123	1e-05	0.035318	1.7e-05	0.011762	0.928007	0.016752	1e-05	0.001015	0.0071189999999999995	1e-05	0.928982	0.012289	1e-05	0.04313	0.015578999999999999	
HGDP01356		Tu	EAS	East Asian	HGDP	36.0	101.0	EAST_ASIA				1	0.040016	1e-05	0.026781	0.009741	0.897785	0.025657	1e-05	0.038988	1e-05	0.009778	0.894811	0.024853	1e-05	0.004378	0.027173000000000003	1e-05	0.896867	0.009377	1e-05	0.064469	0.029267	
HGDP01357		Basque	EUR	European	HGDP	43.0	0.0	EUROPE				1	0.841757	1e-05	0.158193	1e-05	1e-05	1e-05	1e-05	0.840501	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	0.159439	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	
HGDP01358		Basque	EUR	European	HGDP	43.0	0.0	EUROPE				1	0.858833	1e-05	0.14111700000000002	1e-05	1e-05	1e-05	1e-05	0.857439	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	0.142501	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	
HGDP01359		Basque	EUR	European	HGDP	43.0	0.0	EUROPE				1	0.87497	1e-05	0.12498	1e-05	1e-05	1e-05	1e-05	0.8729709999999999	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	0.126969	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05	
